Text,Label
"#Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,0
Well no mater what happens in this debate or the election I think everyone is realizing we're pretty much screwed. #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",0
"Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
You screwed Atlantic City more ways than the Kama Sutra with Trump Taj Mahal. #GOPDebates,0
"I need to go do something else, but train wreck....... #GOPDebates",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Carly Fiorina would have fixed the problem? Does fixing the problem mean firing everyone? #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,1
Bush did a nice deflect there. Did you see that? He practiced! #GopDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Trump has Cam hands. #GOPDebates,0
Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush #GOPDebates #CantTrustABush #morningjoe,0
That moment you realize you're watching Fox News and your not in handcuffs. #GOPDebates,0
GOP candidates still beating their chests over losing.#gopdebates,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
"""I'll stop illegal immigration by closing all the bridges."" -C crispie #GOPDebates",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
"I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? 🇺🇸 #GOPDebates #GOPDebate",1
Democrats should pay attention to Trump's performance tonight. He's still a racist. But everything he says is popular. #GOPDebates,0
Why don't you just call this the Bush interview? @megynkelly #GOPDebates #tcot,0
FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,1
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate #G…",0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Trump threatening to run as independent if he doesn't win the nomination. Who does that remind me of? #GOPdebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
That moment you realize you're watching Fox News and your not in handcuffs. #GOPDebates,0
Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
Who hates women the most? GO. #GOPDebates,0
"Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,1
Imagine if @SenWarren could bitch slap these motherfuckers? Oh to dream the impossible dream #GOPDebates @billmaher,0
Best TV of the year #GOPDebates,1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
Just a friendly reminder that Mike Huckabee wanted to quarantine people with AIDS in '92. #GOPDebates,0
Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates #GOPDebates,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"The commercials are my fav part of #GOPDebates, like Super Bowl Sunday but horrifying",0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
"@megynkelly don't lie, these are not gentlemen. #GOPDebates",0
@megynkelly @BretBaier Shame on you both. How much did you all get paid to attack Trump? #GOPDebates #FoxNews,0
Watching #GOPDebates. @kylemooney has got to play Scott Walker for the political sketches in the new series of #SNL,0
After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. 🇺🇸 #GOPDebates #GOPDebates,0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
Okay when do the actually candidates debate and not these street performers? #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,1
Dig into everyone's financials if you are doing that to #Trump ! #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,0
.@GovChristie Just got his ass served to him by @RandPaul 🇺🇸 #GOPDebates #GOPDebates,0
"Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",1
You would do a far better job @Frank_Underwood @KevinSpacey #GopDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
So was the other debate like a bringer show? You need 7 friends to come if yo want to say terrible things about foreigners. #GOPDebates,0
Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates,0
Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,0
10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
Rand Paul's hair will be sold as calamari after the debate. #GOPDebates,0
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
How about we have them give the rest of the candidates Taboo Buzzers to use when Trump speaks?! LOL #GOPDebates,0
This businessman is seriously irritating me with his bias. #tcot #GOPdebates #skynews,0
You would never know @realDonaldTrump is the frontrunner from watching this debate. 🇺🇸 #GOPDebate #GOPDebates,1
Who will have the bigger boobs? #Hooterspageant on FoxSports1 or #GOPdebates on FOX News?,0
Remember when #obama did a good job? Hahah I don't #GOPDebates,0
"@tedcruz and @realDonaldTrump need to take control of this debate, they can do it, 🇺🇸 #GOPDebate #GOPDebates",1
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. 🇺🇸 #GOPDebates #GOPDebates,0
